policy_id,segment_id,first_party_collection_use,third_party_sharing_collection,user_choice_control,user_access_edit_deletion,data_retention,data_security,policy_change,do_not_track,international_specific_audiences,other
186,32,no,no,no,no,no,no,no,no,no,yes
807,4,yes,no,no,no,no,no,no,no,no,no
481,11,yes,no,no,no,no,no,no,no,no,no
891,26,no,yes,no,no,no,no,no,no,no,no
627,7,no,yes,no,no,no,no,no,no,no,no
652,2,yes,yes,yes,yes,no,yes,yes,no,yes,yes
1666,5,yes,no,no,no,no,no,no,no,no,no
320,22,no,no,yes,no,no,no,no,no,no,no
453,22,yes,no,no,no,no,no,no,no,no,no
581,12,yes,no,no,no,no,no,no,no,no,no
453,81,no,no,no,yes,yes,no,no,no,no,no
105,33,no,no,yes,no,no,no,no,no,no,no
531,3,yes,no,no,no,yes,yes,no,no,no,yes
1300,24,yes,no,no,no,no,yes,no,no,no,no
517,43,no,yes,no,no,no,no,no,no,no,no
93,29,yes,no,yes,no,no,no,no,no,no,no
98,11,yes,no,no,no,no,no,no,no,no,no
1300,45,no,no,yes,no,no,no,no,no,no,no
1050,2,yes,no,no,no,no,no,no,no,no,yes
453,83,no,no,yes,yes,no,no,no,no,no,no
1713,65,yes,no,no,no,no,no,no,no,no,no
26,57,no,no,yes,no,no,no,no,no,no,no
1099,34,no,no,no,no,no,no,yes,no,no,no
591,40,no,no,no,no,no,no,no,no,no,yes
33,44,no,no,no,no,no,yes,no,no,no,no
70,26,yes,no,no,no,no,no,no,no,no,no
1034,13,yes,no,no,no,no,no,no,no,no,no
175,11,no,yes,no,no,no,no,no,no,no,no
133,34,yes,yes,no,no,no,no,no,no,no,no
807,33,no,no,no,no,no,no,no,no,no,yes
1050,44,yes,no,yes,no,no,no,no,no,no,no
1300,4,yes,yes,yes,no,no,no,no,no,yes,no
883,23,no,no,no,no,no,no,yes,no,no,no
82,10,no,no,no,no,no,no,no,no,no,yes
453,78,no,no,yes,no,no,no,no,no,no,no
1470,10,yes,yes,no,no,no,no,no,no,no,no
303,52,no,no,no,no,no,no,yes,no,no,no
531,31,no,no,no,no,no,no,no,no,no,yes
26,47,no,yes,no,no,no,no,no,no,no,no
1083,30,no,no,no,no,no,no,no,no,no,yes
503,16,no,no,no,no,no,no,yes,no,no,no
1034,6,yes,no,no,no,no,no,no,no,no,no
1099,29,no,no,no,no,no,yes,no,no,no,no
891,21,no,yes,no,no,no,no,no,no,no,no
1713,4,yes,no,no,no,no,no,no,no,yes,no
1468,38,yes,no,no,no,no,no,no,no,no,no
807,30,no,no,no,no,no,no,yes,no,no,no
21,21,yes,yes,yes,no,no,no,no,no,no,no
175,10,no,yes,no,no,no,no,no,no,no,no
414,3,yes,no,yes,no,no,no,no,no,no,no
1713,11,yes,no,no,no,no,no,no,no,no,no
98,13,yes,no,no,no,no,no,no,no,no,no
135,35,no,yes,no,no,no,no,no,no,no,yes
1360,14,yes,no,yes,no,no,no,yes,no,no,no
1252,20,no,yes,no,no,no,no,no,no,no,yes
303,25,yes,no,no,no,yes,no,no,no,no,no
1034,1,no,no,no,no,no,no,yes,no,no,yes
1666,26,no,no,no,no,no,yes,no,no,no,yes
627,0,no,no,no,no,no,no,yes,no,no,yes
559,12,yes,no,yes,no,no,no,no,no,no,no
891,39,no,yes,no,no,no,no,no,no,no,no
1300,11,yes,no,no,no,no,no,no,no,no,no
1666,17,no,yes,no,no,no,no,no,no,no,no
453,63,no,yes,no,no,no,no,no,no,no,no
1498,34,no,no,no,no,yes,no,no,no,no,no
70,62,no,yes,yes,no,no,no,no,no,no,no
586,26,no,no,no,yes,no,no,no,no,no,no
856,15,no,yes,yes,no,no,no,no,no,no,no
21,12,yes,yes,no,no,no,no,no,no,no,no
940,89,no,yes,no,no,no,no,no,no,no,no
175,29,no,yes,yes,no,no,no,no,no,yes,yes
744,20,no,no,no,no,no,no,no,no,yes,no
1361,17,no,yes,no,no,no,no,yes,no,no,no
70,52,yes,yes,no,no,no,no,no,no,no,no
891,4,yes,no,no,no,no,no,no,no,no,no
962,39,no,no,no,yes,no,no,no,no,no,no
164,16,no,no,no,no,no,no,yes,no,no,no
93,33,no,no,no,yes,no,no,no,no,no,yes
1713,48,no,no,no,no,no,no,no,no,no,yes
144,29,no,no,yes,no,no,no,no,no,no,no
1468,3,no,no,no,no,no,no,no,no,no,yes
1694,9,yes,no,no,no,no,no,no,no,no,no
586,29,no,yes,no,no,no,no,no,no,no,no
995,2,yes,no,no,no,no,no,no,no,no,no
940,58,no,no,no,yes,no,no,no,no,no,no
1034,12,yes,yes,no,no,no,no,no,no,no,no
82,18,yes,no,no,no,no,no,no,no,no,no
348,24,no,yes,no,no,no,yes,no,no,no,no
571,8,no,no,no,no,no,yes,no,no,no,no
940,79,no,no,no,no,no,yes,no,no,no,no
652,20,no,yes,yes,no,no,no,no,no,no,no
1419,12,yes,no,yes,no,no,no,no,no,no,no
453,57,no,yes,no,no,no,yes,no,no,no,no
591,10,yes,no,no,no,no,no,no,no,no,no
907,1,yes,no,no,no,no,yes,no,no,yes,no
32,13,yes,no,yes,no,no,no,no,no,no,no
503,9,no,yes,no,no,no,no,no,no,no,no
202,10,yes,no,no,no,no,no,no,no,no,no
26,33,no,yes,no,no,no,no,no,no,no,no
70,59,no,yes,yes,no,no,no,no,no,no,no
133,33,yes,no,no,no,no,no,no,no,no,no
1099,13,no,yes,no,no,no,no,no,no,no,no
523,12,no,no,yes,no,no,no,no,no,no,no
1259,6,yes,no,no,no,no,yes,no,no,no,no
1089,22,no,yes,no,no,no,no,no,no,no,no
1361,2,no,no,no,no,no,no,no,no,no,yes
348,55,yes,no,yes,no,no,no,no,no,no,no
453,90,no,no,no,no,yes,no,no,no,no,no
962,24,yes,no,no,no,no,no,no,no,no,no
348,3,yes,yes,yes,no,no,yes,no,no,no,no
453,0,no,no,no,no,no,no,no,no,no,yes
303,27,no,yes,no,no,no,yes,no,no,no,no
503,1,yes,yes,yes,no,no,no,no,no,no,no
93,9,yes,no,no,no,no,no,no,no,no,no
1034,10,yes,no,no,no,no,no,no,no,no,no
1164,36,no,no,no,no,no,no,no,no,no,yes
635,5,yes,no,yes,no,no,no,no,no,no,yes
70,58,no,yes,no,no,no,no,no,no,no,no
1673,38,no,no,yes,no,no,no,no,no,no,no
1637,12,no,no,no,yes,no,yes,no,no,no,no
186,2,no,no,no,no,no,no,yes,no,no,no
1498,21,no,yes,no,no,no,no,no,no,no,no
676,9,no,no,no,no,no,no,no,no,no,yes
1259,15,no,yes,no,no,no,no,no,no,no,no
1106,41,no,yes,yes,no,no,no,no,no,yes,no
856,16,no,yes,no,no,no,no,no,no,no,no
320,14,yes,no,no,no,no,no,no,no,no,no
1673,32,no,yes,no,no,no,no,no,no,no,no
1694,1,no,no,no,no,no,no,no,no,no,yes
640,5,yes,no,yes,no,no,no,no,no,no,no
891,6,yes,no,no,no,no,no,no,no,no,no
98,17,no,no,yes,no,no,no,no,no,no,no
686,8,yes,yes,no,no,no,no,no,no,no,no
883,16,no,yes,no,no,no,no,no,no,no,no
531,16,no,yes,no,no,no,no,no,no,no,no
359,29,no,yes,yes,no,no,no,yes,no,no,no
531,6,yes,no,no,no,yes,no,no,no,no,no
105,24,no,no,yes,no,no,no,no,no,no,no
635,11,yes,no,yes,no,no,no,no,no,no,no
928,15,yes,yes,no,no,no,no,no,no,no,no
394,23,no,no,no,no,no,yes,no,no,no,no
320,20,no,yes,yes,no,no,no,no,no,no,no
70,67,no,no,no,no,no,yes,no,no,no,no
1510,4,yes,no,yes,no,no,yes,no,no,yes,no
98,4,no,no,no,no,no,no,yes,no,no,no
1498,15,yes,no,no,no,no,no,no,no,no,no
133,16,no,yes,no,no,no,no,no,no,no,no
1259,45,no,no,yes,no,no,no,no,no,no,no
1050,62,yes,no,no,no,no,yes,no,no,no,yes
82,22,no,yes,no,no,no,no,no,no,no,no
686,15,no,yes,no,no,no,no,no,no,no,no
862,12,no,yes,no,no,no,no,no,no,no,no
33,36,no,yes,no,no,no,no,no,no,no,no
531,0,no,no,no,no,no,yes,no,no,no,yes
175,26,no,no,no,no,no,yes,no,no,no,yes
940,49,no,yes,no,no,no,no,no,no,no,no
1539,9,no,yes,no,no,no,no,no,no,no,no
348,38,yes,yes,yes,no,no,no,no,no,no,no
82,43,no,no,yes,no,no,no,no,no,no,no
1582,18,yes,no,no,no,no,no,no,no,no,no
59,10,no,yes,no,no,no,no,no,no,no,no
586,21,no,no,no,no,no,yes,no,no,no,no
58,38,no,yes,yes,yes,no,no,no,no,no,no
940,11,yes,no,no,no,no,no,no,no,no,no
1470,9,yes,no,no,no,no,no,no,no,yes,no
1083,1,yes,no,no,no,no,no,no,no,no,yes
1636,43,no,no,no,yes,no,no,no,no,no,no
1673,27,yes,no,no,no,no,no,no,no,no,no
1261,9,no,yes,yes,no,yes,no,no,no,no,no
456,8,no,no,no,no,no,no,yes,no,no,no
531,9,yes,no,no,no,yes,no,no,no,no,no
320,18,no,yes,no,no,no,no,no,no,no,no
1498,1,yes,no,no,no,no,no,no,no,yes,yes
186,12,yes,yes,no,no,no,no,no,no,no,no
202,18,no,no,yes,yes,no,no,no,no,no,yes
1610,20,no,yes,yes,no,no,no,no,no,no,no
394,20,no,yes,no,no,no,no,no,no,no,no
1470,19,no,no,no,no,no,no,yes,no,no,no
1703,20,no,no,no,no,no,no,yes,no,no,no
640,2,no,no,no,no,no,no,no,no,no,yes
517,65,no,no,yes,no,no,no,no,no,no,yes
1636,46,no,no,no,no,no,no,no,no,yes,no
1264,8,no,no,no,no,no,yes,no,no,no,no
591,4,no,no,no,no,no,no,no,no,no,yes
1099,8,no,yes,no,no,no,no,no,no,no,no
320,11,yes,no,no,no,no,no,yes,no,no,no
1164,28,no,yes,yes,no,no,no,no,no,yes,no
1252,16,no,no,no,no,no,yes,no,no,no,no
856,23,no,no,yes,no,no,no,no,no,no,no
1099,30,no,no,no,no,no,no,no,no,yes,no
1300,16,yes,no,no,no,no,no,no,no,no,no
1300,63,yes,no,no,no,no,no,no,no,no,no
200,22,no,yes,no,no,no,no,no,no,no,no
1028,38,no,yes,yes,no,no,no,no,no,no,no
1259,28,yes,yes,no,no,no,no,no,no,no,no
58,2,yes,yes,no,no,no,no,no,no,no,no
1050,4,yes,no,no,no,no,no,no,no,no,yes
635,13,yes,no,no,no,no,no,no,no,no,no
962,3,no,no,no,no,no,no,no,no,no,yes
586,25,yes,no,no,no,no,no,no,no,yes,no
21,28,no,no,yes,no,no,no,no,no,no,no
98,38,no,no,no,yes,no,no,no,no,yes,no
1259,11,yes,no,yes,no,no,no,no,no,no,no
202,13,no,yes,no,no,no,no,no,no,no,no
1164,12,yes,no,no,no,no,no,no,no,no,no
591,12,yes,no,no,no,no,no,no,no,no,no
1206,5,no,no,yes,yes,no,no,no,no,no,no
1259,25,no,yes,yes,no,no,no,no,no,no,no
1106,31,no,no,no,no,no,no,yes,no,no,no
481,10,no,yes,no,no,no,no,no,no,no,no
940,55,no,yes,no,no,no,no,no,no,no,no
1468,26,yes,no,yes,no,no,no,no,no,no,no
1205,6,no,no,no,no,no,no,yes,no,no,yes
1300,54,no,no,no,yes,no,no,no,no,no,no
1683,24,no,yes,yes,no,no,no,no,no,yes,yes
1261,7,yes,yes,no,no,no,no,no,no,no,no
82,2,yes,no,no,no,no,no,no,no,no,no
1028,15,yes,no,yes,no,no,no,no,no,no,no
1545,20,no,yes,no,no,no,no,no,no,no,no
531,7,yes,no,yes,no,no,no,no,no,no,no
745,2,no,no,no,no,no,no,no,no,no,yes
760,5,yes,yes,yes,no,no,no,no,no,no,no
1713,21,yes,no,no,no,no,no,no,no,no,no
928,24,no,no,no,no,no,no,no,no,no,yes
891,25,no,yes,no,no,no,no,no,no,no,no
1164,33,no,no,no,no,no,no,no,no,no,yes
21,10,yes,no,no,no,no,no,no,no,no,no
1083,9,yes,yes,no,no,no,no,no,no,no,no
1259,41,no,no,yes,no,no,no,no,no,no,no
581,9,no,no,no,no,no,no,no,no,no,yes
1264,12,no,no,no,no,no,no,yes,no,no,no
207,3,yes,no,no,no,no,no,no,no,no,no
1252,18,no,no,no,yes,no,no,no,no,no,no
453,12,yes,no,no,no,no,no,no,no,no,no
559,8,yes,no,yes,no,no,no,no,no,no,no
640,35,no,no,yes,yes,yes,no,no,no,no,no
531,38,no,yes,yes,no,no,no,no,no,no,no
1713,63,no,yes,no,no,no,no,no,no,no,no
394,12,yes,no,no,no,no,no,no,no,no,no
164,1,yes,no,no,no,no,no,no,no,no,no
1683,27,yes,no,no,no,no,no,no,no,yes,no
1713,38,no,no,yes,no,no,no,no,no,no,no
891,36,no,no,yes,yes,no,no,no,no,no,no
1673,4,no,no,no,no,no,no,yes,no,no,no
453,93,no,no,yes,no,no,no,no,yes,no,no
1498,22,no,yes,yes,no,no,no,yes,no,no,no
641,4,yes,no,no,no,no,no,no,no,no,no
82,37,no,yes,no,no,no,no,no,no,no,no
1259,39,yes,yes,no,no,no,no,no,no,no,no
1106,40,no,yes,no,no,no,no,no,no,no,yes
1360,10,no,yes,no,no,no,no,no,no,no,no
1050,46,yes,no,yes,no,no,no,no,no,no,no
1713,54,no,no,yes,no,no,no,no,no,no,no
26,23,yes,no,no,no,no,no,no,no,no,no
1708,4,yes,no,no,no,no,no,no,no,no,no
59,7,yes,yes,yes,no,no,no,no,no,no,no
744,14,no,yes,no,no,no,no,no,no,no,no
1300,23,yes,yes,no,no,no,no,no,no,no,no
1099,16,yes,yes,yes,no,no,no,no,no,no,no
1636,27,yes,yes,no,no,no,no,no,no,no,no
1205,3,yes,no,yes,no,no,no,no,no,no,no
26,19,yes,yes,yes,no,no,no,no,no,no,no
1206,13,no,no,no,yes,no,no,no,no,no,no
523,4,yes,yes,no,no,no,no,no,no,no,no
175,8,yes,yes,no,no,no,no,no,no,no,no
531,25,no,no,no,no,no,no,no,no,no,yes
93,6,yes,no,no,no,no,no,no,no,no,no
1259,34,yes,yes,no,no,no,no,no,no,no,no
20,14,yes,no,no,no,no,no,no,no,no,no
1683,16,no,yes,yes,no,no,no,no,yes,no,no
26,7,no,no,no,no,no,no,no,no,no,yes
1498,2,yes,no,no,no,no,no,no,no,no,no
652,1,no,no,no,no,no,no,yes,no,no,yes
331,9,yes,no,no,no,no,yes,no,no,no,no
453,77,no,no,yes,no,no,no,no,no,no,no
1708,19,yes,yes,no,no,no,no,no,no,no,no
135,14,yes,yes,no,no,no,no,no,no,no,no
1510,31,no,yes,no,no,no,no,no,no,no,no
1666,4,yes,no,no,no,no,no,no,no,no,no
1636,50,no,yes,yes,no,no,no,no,no,yes,no
928,7,yes,no,no,no,no,no,no,no,no,no
1050,35,yes,yes,yes,no,no,no,no,no,no,no
58,9,no,no,yes,no,no,no,no,no,no,no
70,68,yes,yes,no,no,no,no,no,no,yes,no
591,17,yes,yes,yes,no,no,no,no,no,no,no
1050,11,yes,yes,no,no,no,no,no,no,no,yes
1673,31,no,yes,no,no,no,no,no,no,no,no
1089,8,yes,no,no,no,no,no,no,no,no,no
21,6,yes,yes,no,no,no,no,no,no,no,no
1083,27,no,yes,yes,yes,no,no,no,no,yes,no
995,0,yes,no,no,no,no,no,no,no,no,yes
394,14,no,no,yes,no,no,no,no,no,no,no
348,50,no,no,no,no,no,no,no,no,yes,no
891,15,yes,no,no,no,no,no,no,no,no,no
856,12,yes,no,yes,no,no,no,no,no,no,no
586,19,yes,yes,no,no,no,no,no,no,no,no
200,8,no,yes,no,no,no,no,no,no,no,no
883,12,yes,no,no,no,no,no,no,no,no,no
453,33,yes,no,no,no,no,no,no,no,no,no
1510,32,no,yes,no,no,no,no,no,no,no,no
1666,10,no,no,yes,no,no,no,no,yes,no,no
517,47,yes,yes,no,no,no,no,no,no,no,no
133,9,yes,yes,no,no,no,no,no,no,no,no
1510,34,no,no,no,yes,no,no,no,no,no,no
503,11,yes,no,yes,no,yes,yes,no,no,no,no
